serial_name,gunpla_id,model_id,part_types,parts_count,primary_ch_archive,has_ch_archive,ch_archives,source_tables
VGMM-Gf10,12352,12352,head; body; arms; legs,8,ch/12352.arc,yes,ch/12352.arc; ch/12352_mot.arc; ch/12352_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl
VGMM-Gf10,12352,11794,short_weapon,2,,no,,table_short_weapon.etws
AMX-104GG,12353,12353,head; body; arms; legs; backpack,10,ch/12353.arc,yes,ch/12353.arc; ch/12353_mot.arc; ch/12353_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
AMX-104GG,12353,11762,short_weapon,2,,no,,table_short_weapon.etws
AMX-104GG,12353,11763,short_weapon,2,,no,,table_short_weapon.etws
GF13-021NG,12387,12387,head; body; arms; legs; backpack,10,ch/12387.arc,yes,ch/12387.arc; ch/12387_mot.arc; ch/12387_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
MSK-008,12356,12356,head; body; arms; legs; backpack,10,ch/12356.arc,yes,ch/12356.arc; ch/12356_mot.arc; ch/12356_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
MSK-008,12356,10109,long_weapon,2,,no,,table_long_weapon.etwl
MSK-008,12356,10608,long_weapon,2,,no,,table_long_weapon.etwl
MSK-008,12356,11764,short_weapon,2,,no,,table_short_weapon.etws
EB-05s,12378,12378,head; body; arms; legs; backpack,10,ch/12378.arc,yes,ch/12378.arc; ch/12378_mot.arc; ch/12378_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
EB-05s,12378,10823,long_weapon,2,,no,,table_long_weapon.etwl
EB-05s,12378,11733,short_weapon,2,,no,,table_short_weapon.etws
RX-78-6,12371,12371,head; body; arms; legs; backpack,10,ch/12371.arc,yes,ch/12371.arc; ch/12371_mot.arc; ch/12371_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
RX-78-6,12371,10859,long_weapon,2,,no,,table_long_weapon.etwl
RX-78-6,12371,12343,shield,2,,no,,table_shield.ets
GNY-001,12367,12367,head; body; arms; legs; backpack,10,ch/12367.arc,yes,ch/12367.arc; ch/12367_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
GNY-001,12367,10860,long_weapon,2,,no,,table_long_weapon.etwl
GNY-001,12367,11771,short_weapon,2,,no,,table_short_weapon.etws
GNY-001,12367,12344,shield,2,ch/12344.arc,yes,ch/12344.arc; ch/12344_mot.arc; ch/12344_vfx.arc,table_shield.ets
RX-0,12361,12361,head; body; arms; legs; backpack,10,ch/12361.arc,yes,ch/12361.arc; ch/12361_mot.arc; ch/12361_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
RX-0,12361,10855,long_weapon,2,,no,,table_long_weapon.etwl
RX-0,12361,11765,short_weapon,2,,no,,table_short_weapon.etws
F90IIL,12410,12410,head; body; arms; legs; backpack,10,ch/12410.arc,yes,ch/12410.arc; ch/12410_mot.arc; ch/12410_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
F90IIL,12410,10858,long_weapon,2,,no,,table_long_weapon.etwl
XM-X1,12296,12296,head; body; arms; legs; backpack,20,ch/12296.arc,yes,ch/12296.arc; ch/12296_mot.arc; ch/12296_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
XM-X1,12296,10116,long_weapon,4,,no,,table_long_weapon.etwl
XM-X1,12296,10864,long_weapon,4,,no,,table_long_weapon.etwl
XM-X1,12296,11776,short_weapon,4,,no,,table_short_weapon.etws
OZ-13MSX2,12382,12382,head; body; arms; legs; backpack,5,ch/12382.arc,yes,ch/12382.arc; ch/12382_mot.arc; ch/12382_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
OZ-13MSX2,12382,10862,long_weapon,1,,no,,table_long_weapon.etwl
OZ-13MSX2,12382,11774,short_weapon,1,,no,,table_short_weapon.etws
GN-0000DVR/S,12354,12354,head; body; arms; legs; backpack,10,ch/12354.arc,yes,ch/12354.arc; ch/12354_mot.arc; ch/12354_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
GN-0000DVR/S,12354,10863,long_weapon,2,,no,,table_long_weapon.etwl
GN-0000DVR/S,12354,11775,short_weapon,2,,no,,table_short_weapon.etws
FA-78-3,12373,12373,head; body; arms; legs; backpack,10,ch/12373.arc,yes,ch/12373.arc; ch/12373_mot.arc; ch/12373_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
FA-78-3,12373,10903,long_weapon,2,ch/10903.arc,yes,ch/10903.arc; ch/10903_mot.arc; ch/10903_vfx.arc,table_long_weapon.etwl
FA-78-3,12373,11820,short_weapon,2,,no,,table_short_weapon.etws
FA-78-3,12373,12367,shield,2,ch/12367.arc,yes,ch/12367.arc; ch/12367_vfx.arc,table_shield.ets
OZ-13MSX1,12385,12385,head; body; arms; legs; backpack,10,ch/12385.arc,yes,ch/12385.arc; ch/12385_mot.arc; ch/12385_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
RMSN-008,12381,12381,head; body; arms; legs,8,ch/12381.arc,yes,ch/12381.arc; ch/12381_mot.arc; ch/12381_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl
RMSN-008,12381,11777,short_weapon,2,,no,,table_short_weapon.etws
<REPT 12>,12383,12383,head; body; arms; legs; backpack,10,ch/12383.arc,yes,ch/12383.arc; ch/12383_mot.arc; ch/12383_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
<REPT 12>,12383,10875,long_weapon,2,,no,,table_long_weapon.etwl
<REPT 12>,12383,10876,long_weapon,2,,no,,table_long_weapon.etwl
<REPT 12>,12383,11786,short_weapon,2,,no,,table_short_weapon.etws
<REPT 12>,12383,11787,short_weapon,2,,no,,table_short_weapon.etws
<REPT 12>,12383,11819,short_weapon,2,,no,,table_short_weapon.etws
GN-9999,12398,12398,head; body; arms; legs; backpack,10,ch/12398.arc,yes,ch/12398.arc; ch/12398_mot.arc; ch/12398_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
GN-9999,12398,11780,short_weapon,2,,no,,table_short_weapon.etws
GN-9999,12398,11781,short_weapon,2,,no,,table_short_weapon.etws
RX-80EXAM-2,12399,12399,head; body; arms; legs; backpack,10,ch/12399.arc,yes,ch/12399.arc; ch/12399_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
RX-80EXAM-2,12399,10868,long_weapon,2,,no,,table_long_weapon.etwl
RX-80EXAM-2,12399,12348,shield,2,ch/12348.arc,yes,ch/12348.arc; ch/12348_mot.arc; ch/12348_vfx.arc,table_shield.ets
RX-80EXAM-3,12400,12400,head; body; arms; legs; backpack,10,ch/12400.arc,yes,ch/12400.arc; ch/12400_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
RX-80EXAM-3,12400,10869,long_weapon,2,,no,,table_long_weapon.etwl
RX-80EXAM-3,12400,12349,shield,2,ch/12349.arc,yes,ch/12349.arc; ch/12349_mot.arc; ch/12349_vfx.arc,table_shield.ets
FA-78-1,12401,12401,head; body; arms; legs; backpack,10,ch/12401.arc,yes,ch/12401.arc; ch/12401_mot.arc; ch/12401_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
GNY-001F,12402,12402,head; body; arms; legs; backpack,10,ch/12402.arc,yes,ch/12402.arc; ch/12402_mot.arc; ch/12402_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
GNY-001F,12402,10871,long_weapon,2,,no,,table_long_weapon.etwl
GNY-001F,12402,10872,long_weapon,2,,no,,table_long_weapon.etwl
GNY-001F,12402,10873,long_weapon,2,,no,,table_long_weapon.etwl
GNY-001F,12402,11783,short_weapon,2,,no,,table_short_weapon.etws
GNY-001F,12402,12350,shield,2,ch/12350.arc,yes,ch/12350.arc; ch/12350_mot.arc; ch/12350_vfx.arc,table_shield.ets
RX-78GP04G,12403,12403,head; body; arms; legs; backpack,5,ch/12403.arc,yes,ch/12403.arc; ch/12403_mot.arc; ch/12403_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
RX-78GP04G,12403,10866,long_weapon,1,,no,,table_long_weapon.etwl
RX-78GP04G,12403,10867,long_weapon,1,,no,,table_long_weapon.etwl
RX-78GP04G,12403,12347,shield,1,ch/12347.arc,yes,ch/12347.arc; ch/12347_mot.arc; ch/12347_vfx.arc,table_shield.ets
V08-1228,12404,12404,head; body; arms; legs,4,ch/12404.arc,yes,ch/12404.arc; ch/12404_mot.arc; ch/12404_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl
V08-1228,12404,10874,long_weapon,1,,no,,table_long_weapon.etwl
V08-1228,12404,11785,short_weapon,1,,no,,table_short_weapon.etws
V08-1228,12404,11002,shield,1,,no,,table_shield.ets
XM-07B,12405,12405,head; body; arms; legs; backpack,5,ch/12405.arc,yes,ch/12405.arc; ch/12405_mot.arc; ch/12405_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
XM-07B,12405,10877,long_weapon,1,,no,,table_long_weapon.etwl
XM-07B,12405,11788,short_weapon,1,,no,,table_short_weapon.etws
XM-07B,12405,11818,short_weapon,1,,no,,table_short_weapon.etws
XM-07B,12405,12352,shield,1,ch/12352.arc,yes,ch/12352.arc; ch/12352_mot.arc; ch/12352_vfx.arc,table_shield.ets
GX-9999,12406,12406,head; body; arms; legs; backpack,10,ch/12406.arc,yes,ch/12406.arc; ch/12406_mot.arc; ch/12406_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
GX-9999,12406,10878,long_weapon,2,,no,,table_long_weapon.etwl
GX-9999,12406,11789,short_weapon,2,,no,,table_short_weapon.etws
ZGMF-1017,12407,12407,head; body; arms; legs; backpack,10,ch/12407.arc,yes,ch/12407.arc; ch/12407_mot.arc; ch/12407_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
ZGMF-1017,12407,10870,long_weapon,2,,no,,table_long_weapon.etwl
ZGMF-1017,12407,11779,short_weapon,2,,no,,table_short_weapon.etws
MUSHA GODMARU,33007,33007,head; body; arms; legs; backpack,10,ch/33007.arc,yes,ch/33007.arc; ch/33007_mot.arc; ch/33007_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
MUSHA GODMARU,33007,31106,short_weapon,2,,no,,table_short_weapon.etws
KNIGHT UNICORN <FEED>GUNDAM,33003,33003,head; body; arms; legs; backpack,10,ch/33003.arc,yes,ch/33003.arc; ch/33003_mot.arc; ch/33003_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
KNIGHT UNICORN <FEED>GUNDAM,33003,31102,short_weapon,2,,no,,table_short_weapon.etws
KNIGHT UNICORN <FEED>GUNDAM,33003,32002,shield,2,,no,,table_shield.ets
ZGMF-X42S-<FEED>REVOLUTION,12415,12415,head; body; arms; legs; backpack,10,ch/12415.arc,yes,ch/12415.arc; ch/12415_mot.arc; ch/12415_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
ZGMF-X42S-<FEED>REVOLUTION,12415,10151,long_weapon,2,,no,,table_long_weapon.etwl
ZGMF-X42S-<FEED>REVOLUTION,12415,11790,short_weapon,2,,no,,table_short_weapon.etws
ZGMF-X42S-<FEED>REVOLUTION,12415,12126,shield,2,ch/12126.arc,yes,ch/12126.arc; ch/12126_mot.arc; ch/12126_vfx.arc,table_shield.ets
XXXG-00YSW,12351,12351,head; body; arms; legs; backpack,5,ch/12351.arc,yes,ch/12351.arc; ch/12351_mot.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
XXXG-00YSW,12351,12353,shield,1,ch/12353.arc,yes,ch/12353.arc; ch/12353_mot.arc; ch/12353_vfx.arc,table_shield.ets
RX-78-2,12315,12315,head; body; arms; legs; backpack,5,ch/12315.arc,yes,ch/12315.arc; ch/12315_mot.arc; ch/12315_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
RX-78-2,12315,10865,long_weapon,1,,no,,table_long_weapon.etwl
RX-78-2,12315,11778,short_weapon,1,,no,,table_short_weapon.etws
RX-78-2,12315,12346,shield,1,ch/12346.arc,yes,ch/12346.arc; ch/12346_mot.arc; ch/12346_vfx.arc,table_shield.ets
Gundam Groundsel,12273,12273,head; body; arms; legs; backpack,10,ch/12273.arc,yes,ch/12273.arc; ch/12273_mot.arc; ch/12273_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
Gundam Groundsel,12273,10879,long_weapon,2,,no,,table_long_weapon.etwl
Gundam Groundsel,12273,11791,short_weapon,2,,no,,table_short_weapon.etws
Gundam Groundsel,12273,11792,short_weapon,2,,no,,table_short_weapon.etws
Gundam Groundsel,12273,11793,short_weapon,2,,no,,table_short_weapon.etws
MSZ-006A1,11804,11804,head; body; arms; legs; backpack,5,ch/11804.arc,yes,ch/11804.arc; ch/11804_mot.arc; ch/11804_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
MSZ-006A1,11804,10147,long_weapon,1,,no,,table_long_weapon.etwl
MSZ-006A1,11804,12168,shield,1,,no,,table_shield.ets
MUSHA GUNDAM <FEED>Mk-II,12156,12156,head; body; arms; legs; backpack,5,ch/12156.arc,yes,ch/12156.arc; ch/12156_mot.arc; ch/12156_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
MUSHA GUNDAM <FEED>Mk-II,12156,10417,long_weapon,1,,no,,table_long_weapon.etwl
MUSHA GUNDAM <FEED>Mk-II,12156,11240,short_weapon,1,,no,,table_short_weapon.etws
MUSHA GUNDAM <FEED>Mk-II,12156,11714,short_weapon,1,,no,,table_short_weapon.etws
NZ-666,12342,12342,head; body; arms; legs,8,ch/12342.arc,yes,ch/12342.arc; ch/12342_mot.arc; ch/12342_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl
NZ-666,12342,11002,shield,2,,no,,table_shield.ets
AMX-103,12379,12379,head; body; arms; legs; backpack,5,ch/12379.arc,yes,ch/12379.arc; ch/12379_mot.arc; ch/12379_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
AMX-103,12379,11804,short_weapon,1,ch/11804.arc,yes,ch/11804.arc; ch/11804_mot.arc; ch/11804_vfx.arc,table_short_weapon.etws
AMX-103,12379,12363,shield,1,ch/12363.arc,yes,ch/12363.arc; ch/12363_mot.arc; ch/12363_vfx.arc,table_shield.ets
GNX-704T/AC,12372,12372,head; body; arms; legs; backpack,5,ch/12372.arc,yes,ch/12372.arc; ch/12372_mot.arc; ch/12372_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
GNX-704T/AC,12372,11813,short_weapon,1,,no,,table_short_weapon.etws
GNX-704T/AC,12372,12358,shield,1,ch/12358.arc,yes,ch/12358.arc; ch/12358_mot.arc; ch/12358_vfx.arc,table_shield.ets
MBF-PNN,12395,12395,head; body; arms; legs; backpack,10,ch/12395.arc,yes,ch/12395.arc; ch/12395_mot.arc; ch/12395_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
RX-0,12396,12396,head; body; arms; legs; backpack,20,ch/12396.arc,yes,ch/12396.arc; ch/12396_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
RX-0,12396,10155,long_weapon,4,,no,,table_long_weapon.etwl
RX-0,12396,12388,shield,4,ch/12388.arc,yes,ch/12388.arc; ch/12388_mot.arc; ch/12388_vfx.arc,table_shield.ets
REKKO GUNDAM,12397,12397,head; body; arms; legs; backpack,10,ch/12397.arc,yes,ch/12397.arc; ch/12397_mot.arc; ch/12397_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
REKKO GUNDAM,12397,10897,long_weapon,2,,no,,table_long_weapon.etwl
REKKO GUNDAM,12397,11800,short_weapon,2,ch/11800.arc,yes,ch/11800.arc; ch/11800_mot.arc; ch/11800_vfx.arc,table_short_weapon.etws
REKKO GUNDAM,12397,11822,short_weapon,2,,no,,table_short_weapon.etws
STH-16,12416,12416,head; body; arms; legs; backpack,10,ch/12416.arc,yes,ch/12416.arc; ch/12416_mot.arc; ch/12416_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
STH-16,12416,10881,long_weapon,2,,no,,table_long_weapon.etwl
STH-16,12416,11807,short_weapon,2,,no,,table_short_weapon.etws
STH-16,12416,12355,shield,2,ch/12355.arc,yes,ch/12355.arc; ch/12355_vfx.arc,table_shield.ets
MSM-10,12417,12417,head; body; arms; legs,4,ch/12417.arc,yes,ch/12417.arc; ch/12417_mot.arc; ch/12417_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl
F90N,12418,12418,head; body; arms; legs; backpack,5,ch/12418.arc,yes,ch/12418.arc; ch/12418_mot.arc; ch/12418_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
F90N,12418,10901,long_weapon,1,ch/10901.arc,yes,ch/10901.arc; ch/10901_mot.arc; ch/10901_vfx.arc,table_long_weapon.etwl
F90N,12418,11817,short_weapon,1,,no,,table_short_weapon.etws
F90N,12418,12365,shield,1,ch/12365.arc,yes,ch/12365.arc; ch/12365_mot.arc; ch/12365_vfx.arc,table_shield.ets
PFF-X4R/ANIMA,12419,12419,head; body; arms; legs; backpack,10,ch/12419.arc,yes,ch/12419.arc; ch/12419_mot.arc; ch/12419_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
PFF-X4R/ANIMA,12419,10882,long_weapon,2,,no,,table_long_weapon.etwl
PFF-X4R/ANIMA,12419,10883,long_weapon,2,,no,,table_long_weapon.etwl
PFF-X4R/ANIMA,12419,11808,short_weapon,2,,no,,table_short_weapon.etws
PFF-X4R/ANIMA,12419,11809,short_weapon,2,,no,,table_short_weapon.etws
PFF-X4R/ANIMA,12419,11002,shield,2,,no,,table_shield.ets
AGE-1G,12420,12420,head; body; arms; legs; backpack,10,ch/12420.arc,yes,ch/12420.arc; ch/12420_mot.arc; ch/12420_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
AGE-1G,12420,11002,shield,2,,no,,table_shield.ets
MSN-04,12421,12421,head; body; arms; legs; backpack,10,ch/12421.arc,yes,ch/12421.arc; ch/12421_mot.arc; ch/12421_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
MSN-04,12421,10884,long_weapon,2,,no,,table_long_weapon.etwl
MSN-04,12421,10885,long_weapon,2,,no,,table_long_weapon.etwl
MSN-04,12421,11795,short_weapon,2,,no,,table_short_weapon.etws
MSN-04,12421,11796,short_weapon,2,,no,,table_short_weapon.etws
MSN-04,12421,11797,short_weapon,2,,no,,table_short_weapon.etws
MSN-04,12421,11805,short_weapon,2,,no,,table_short_weapon.etws
MSN-04,12421,12356,shield,2,ch/12356.arc,yes,ch/12356.arc; ch/12356_mot.arc; ch/12356_vfx.arc,table_shield.ets
YFX-200,12422,12422,head; body; arms; legs; backpack,5,ch/12422.arc,yes,ch/12422.arc; ch/12422_mot.arc; ch/12422_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
YFX-200,12422,10891,long_weapon,1,,no,,table_long_weapon.etwl
YFX-200,12422,11798,short_weapon,1,,no,,table_short_weapon.etws
PFF-X7II/U7,12423,12423,head; body; arms; legs; backpack,5,ch/12423.arc,yes,ch/12423.arc; ch/12423_mot.arc; ch/12423_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
PFF-X7II/U7,12423,10892,long_weapon,1,,no,,table_long_weapon.etwl
PFF-X7II/U7,12423,11812,short_weapon,1,,no,,table_short_weapon.etws
GH-001RB,12424,12424,head; body; arms; legs; backpack,5,ch/12424.arc,yes,ch/12424.arc; ch/12424_mot.arc; ch/12424_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
GH-001RB,12424,10894,long_weapon,1,,no,,table_long_weapon.etwl
GH-001RB,12424,10895,long_weapon,1,,no,,table_long_weapon.etwl
GH-001RB,12424,11799,short_weapon,1,,no,,table_short_weapon.etws
GH-001RB,12424,12359,shield,1,ch/12359.arc,yes,ch/12359.arc; ch/12359_mot.arc; ch/12359_vfx.arc,table_shield.ets
None,12425,12425,head; body; arms; legs; backpack,5,ch/12425.arc,yes,ch/12425.arc; ch/12425_mot.arc; ch/12425_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
None,12425,10898,long_weapon,1,,no,,table_long_weapon.etwl
None,12425,11814,short_weapon,1,,no,,table_short_weapon.etws
None,12425,11815,short_weapon,1,,no,,table_short_weapon.etws
None,12425,12361,shield,1,ch/12361.arc,yes,ch/12361.arc; ch/12361_mot.arc; ch/12361_vfx.arc,table_shield.ets
XM-05,12426,12426,head; body; arms; legs; backpack,5,ch/12426.arc,yes,ch/12426.arc; ch/12426_mot.arc; ch/12426_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
XM-05,12426,10899,long_weapon,1,,no,,table_long_weapon.etwl
XM-05,12426,11801,short_weapon,1,ch/11801.arc,yes,ch/11801.arc; ch/11801_mot.arc; ch/11801_vfx.arc,table_short_weapon.etws
XM-05,12426,11802,short_weapon,1,ch/11802.arc,yes,ch/11802.arc; ch/11802_mot.arc; ch/11802_vfx.arc,table_short_weapon.etws
XM-05,12426,12362,shield,1,ch/12362.arc,yes,ch/12362.arc; ch/12362_vfx.arc,table_shield.ets
AGE-II MG-SV,12427,12427,head; body; arms; legs; backpack,10,ch/12427.arc,yes,ch/12427.arc; ch/12427_mot.arc; ch/12427_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
AGE-II MG-SV,12427,10900,long_weapon,2,ch/10900.arc,yes,ch/10900.arc; ch/10900_mot.arc; ch/10900_vfx.arc,table_long_weapon.etwl
AGE-II MG-SV,12427,11816,short_weapon,2,,no,,table_short_weapon.etws
AGE-II MG-SV,12427,12364,shield,2,ch/12364.arc,yes,ch/12364.arc; ch/12364_mot.arc; ch/12364_vfx.arc,table_shield.ets
<REPT 7>,12433,12433,body; legs; backpack,9,ch/12433.arc,yes,ch/12433.arc; ch/12433_mot.arc; ch/12433_vfx.arc,table_body.etb; table_leg.etl; table_backpack.etbp
<REPT 7>,12433,12266,head; arms,6,ch/12266.arc,yes,ch/12266.arc; ch/12266_mot.arc; ch/12266_vfx.arc,table_head.eth; table_arms.eta
<REPT 7>,12433,10193,long_weapon,2,,no,,table_long_weapon.etwl
<REPT 7>,12433,11313,short_weapon,2,,no,,table_short_weapon.etws
YMT-05,12438,12438,head; body; arms; legs,4,ch/12438.arc,yes,ch/12438.arc; ch/12438_mot.arc; ch/12438_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl
YMT-05,12438,10929,long_weapon,1,,no,,table_long_weapon.etwl
GNY-001F2,12445,12445,head; body; arms; legs; backpack,10,ch/12445.arc,yes,ch/12445.arc; ch/12445_mot.arc; ch/12445_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
GNY-001F2,12445,50053,long_weapon,2,,no,,table_long_weapon.etwl
